date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2025-05-27 21:00:00,13.9175,93.38875,12.867499,10.063034,1009.1,1008.13965,100.0,32.65152,236.92316,60.120003
2025-05-27 22:00:00,14.117499,93.09416,13.0175,10.190312,1008.8,1007.8409,100.0,33.498383,236.3953,64.799995
2025-05-27 23:00:00,14.2675,92.19453,13.0175,10.405459,1008.8,1007.84125,100.0,33.05145,237.00229,64.439995
2025-05-28 00:00:00,14.117499,92.18577,12.867499,10.521746,1008.9,1007.9408,100.0,30.877214,240.29663,66.24
2025-05-28 01:00:00,14.2675,93.40614,13.2175,10.655374,1008.7,1007.74133,95.0,31.807074,241.98482,60.120003
2025-05-28 02:00:00,14.0675,93.39621,13.0175,10.317963,1009.0,1008.04047,100.0,32.280277,250.45354,61.199997
2025-05-28 03:00:00,13.8175,93.38376,12.7675,10.543846,1009.0,1008.0395,99.0,28.438292,260.89548,61.56
2025-05-28 04:00:00,13.2175,94.58884,12.367499,10.84709,1009.4,1008.4372,100.0,21.335884,260.77615,54.36
2025-05-28 05:00:00,13.3175,94.28305,12.4175,11.367015,1009.8,1008.83716,100.0,18.568811,253.67307,40.68
2025-05-28 06:00:00,13.7175,92.16232,12.4675,11.8988495,1010.2,1009.23804,100.0,17.777222,254.13422,38.519997
2025-05-28 07:00:00,13.867499,90.96995,12.4175,12.163248,1010.7,1009.73816,100.0,16.87974,248.08507,42.839996
2025-05-28 08:00:00,13.7675,89.4801,12.0675,11.812792,1011.1,1010.13745,100.0,17.816362,251.74802,40.68
2025-05-28 09:00:00,14.0175,88.621414,12.1675,12.072868,1011.2,1010.2384,100.0,17.968472,259.0278,39.6
2025-05-28 10:00:00,13.4175,87.69702,11.4175,11.012842,1011.9,1010.9354,100.0,19.493261,274.23633,40.68
2025-05-28 11:00:00,13.5175,90.6475,12.0175,12.16906,1012.4,1011.4353,100.0,13.54911,289.39792,45.0
2025-05-28 12:00:00,13.9175,86.306915,11.6675,12.591452,1013.4,1012.43555,81.0,12.632101,310.9554,30.239998
2025-05-28 13:00:00,14.5675,80.85886,11.3175,13.197151,1014.7,1013.73663,27.0,16.037182,315.0001,38.519997
2025-05-28 14:00:00,14.617499,76.93833,10.617499,13.248627,1015.5,1014.5361,5.0,15.951087,319.1183,38.88
2025-05-28 15:00:00,14.367499,74.620804,9.9175,12.6591015,1016.6,1015.63403,2.0,15.951087,319.1183,39.6
2025-05-28 16:00:00,14.0675,74.81992,9.6675,11.831867,1017.5,1016.53235,5.0,14.796175,323.4088,37.8
2025-05-28 17:00:00,13.7175,76.79569,9.7175,11.825796,1017.9,1016.93066,0.0,12.534257,324.9405,34.56
2025-05-28 18:00:00,13.2675,78.54972,9.617499,11.6834545,1018.6,1017.6288,0.0,10.233123,320.7106,29.16
2025-05-28 19:00:00,12.6675,84.19113,10.0675,11.5099535,1019.4,1018.4257,1.0,8.181589,309.64413,23.039999
2025-05-28 20:00:00,11.5675,90.81338,10.117499,10.928502,1020.1,1019.1213,1.0,4.724786,287.74475,16.56
2025-05-28 21:00:00,11.3175,91.71228,10.0175,10.570431,1020.3,1019.3204,99.0,5.2694216,277.8532,10.440001
2025-05-28 22:00:00,11.367499,91.71539,10.0675,10.589019,1020.7,1019.72,100.0,5.5829024,271.84756,11.879999
2025-05-28 23:00:00,11.5175,92.03151,10.2675,10.656767,1021.0,1020.02045,100.0,6.542201,262.09293,13.679999
2025-05-29 00:00:00,11.3175,92.01946,10.0675,10.489734,1021.0,1020.0197,100.0,5.920878,250.46326,12.959999
2025-05-29 01:00:00,11.2175,91.0939,9.8175,10.275413,1021.1,1020.1193,100.0,6.21717,247.8905,12.959999
2025-05-29 02:00:00,10.6675,92.600136,9.5175,9.899804,1020.9,1019.9176,100.0,4.4456716,238.24055,11.879999
2025-05-29 03:00:00,11.367499,92.33046,10.1675,10.535965,1021.1,1020.11957,100.0,6.1437774,211.82741,11.879999
2025-05-29 04:00:00,11.367499,93.5715,10.367499,10.228831,1020.8,1019.8199,100.0,8.647496,182.3859,16.56
2025-05-29 05:00:00,11.5675,89.606544,9.9175,10.212408,1020.7,1019.7207,100.0,9.243311,173.29025,18.0
2025-05-29 06:00:00,11.8175,86.96672,9.7175,10.225081,1020.6,1019.62164,100.0,10.483357,164.05453,19.8
2025-05-29 07:00:00,12.117499,88.16611,10.2175,10.425275,1020.2,1019.223,100.0,12.144331,168.0239,23.759998
2025-05-29 08:00:00,12.7675,89.69894,11.117499,11.162283,1020.3,1019.3252,100.0,13.379461,185.4037,26.28
2025-05-29 09:00:00,13.2675,91.832924,11.9675,11.6044445,1019.9,1018.92755,100.0,15.596767,198.85326,30.599998
2025-05-29 10:00:00,14.1675,90.39593,12.617499,12.8892975,1019.3,1018.3309,100.0,14.411245,189.3446,32.760002
2025-05-29 11:00:00,14.867499,82.78851,11.9675,12.100271,1019.0,1018.03375,100.0,23.166218,212.94922,48.96
2025-05-29 12:00:00,15.4175,80.177124,12.0175,11.921242,1018.7,1017.7356,100.0,28.274326,222.93617,57.6
2025-05-29 13:00:00,15.6675,87.61214,13.617499,13.417788,1018.4,1017.4369,100.0,23.417301,219.0725,54.719997
2025-05-29 14:00:00,16.5175,85.448006,14.0675,13.739904,1018.0,1017.04016,100.0,28.135906,226.29599,65.88
2025-05-29 15:00:00,16.2175,87.94566,14.2175,14.089012,1017.6,1016.6395,94.0,24.058804,225.90929,58.679996
2025-05-29 16:00:00,16.417501,86.55206,14.1675,14.140505,1017.5,1016.5402,98.0,24.951921,226.16905,54.0
2025-05-29 17:00:00,16.317501,86.54239,14.0675,14.20919,1017.3,1016.3402,57.0,23.546999,225.30968,52.199997
2025-05-29 18:00:00,15.9175,87.91937,13.9175,13.971659,1017.1,1016.13904,31.0,22.06377,221.36172,49.68
2025-05-29 19:00:00,15.5175,88.45777,13.617499,13.007481,1017.3,1016.3373,9.0,25.20257,224.42136,50.76
2025-05-29 20:00:00,14.9675,90.45263,13.4175,12.461269,1017.7,1016.73535,24.0,24.697416,226.1811,50.039997
2025-05-29 21:00:00,14.6675,92.21782,13.4175,12.17255,1018.0,1017.0337,13.0,24.620552,228.85358,48.96
2025-05-29 22:00:00,14.6675,92.21782,13.4175,12.169865,1018.1,1017.1336,0.0,24.638968,229.44418,48.6
2025-05-29 23:00:00,14.6675,91.917946,13.367499,12.26915,1018.2,1017.2335,0.0,23.838959,231.74553,48.6
2025-05-30 00:00:00,14.5175,92.51017,13.3175,12.41255,1018.3,1017.3332,56.0,21.708477,232.74995,46.8
2025-05-30 01:00:00,14.4175,93.413574,13.367499,12.597147,1018.4,1017.43274,87.0,19.875944,231.98843,41.760002
2025-05-30 02:00:00,14.2675,93.711235,13.2675,12.523071,1018.3,1017.3322,37.0,19.118168,232.26689,38.88
2025-05-30 03:00:00,14.2175,93.70887,13.2175,12.46092,1018.2,1017.2323,5.0,19.083395,234.21094,37.44
2025-05-30 04:00:00,14.0675,94.62361,13.2175,12.337696,1018.3,1017.3316,10.0,18.9,233.13002,37.44
2025-05-30 05:00:00,14.4675,93.41607,13.4175,12.80135,1018.4,1017.43274,30.0,18.937675,233.89246,37.44
2025-05-30 06:00:00,15.0175,91.64073,13.6675,13.4120655,1018.5,1017.5346,92.0,19.121557,236.9083,42.48
2025-05-30 07:00:00,15.3175,90.477264,13.7675,13.535988,1018.8,1017.83527,100.0,20.57125,235.33649,43.56
2025-05-30 08:00:00,15.4175,89.89873,13.7675,13.4832,1019.3,1018.335,100.0,21.618742,235.51598,47.519997
2025-05-30 09:00:00,15.117499,91.64695,13.7675,13.059811,1019.6,1018.63385,100.0,22.465412,236.43723,48.96
2025-05-30 10:00:00,14.617499,92.51577,13.4175,12.407227,1019.7,1018.7321,100.0,22.66857,237.31944,49.68
2025-05-30 11:00:00,14.4175,91.30463,13.0175,12.096596,1019.8,1018.8314,100.0,22.483433,240.76727,49.32
2025-05-30 12:00:00,14.8175,88.68799,12.9675,12.228725,1019.9,1018.9327,100.0,24.20314,239.62096,51.839996
2025-05-30 13:00:00,16.5175,84.62098,13.9175,14.292025,1019.7,1018.7385,51.0,23.979893,234.16226,54.36
2025-05-30 14:00:00,16.567501,82.99403,13.6675,14.8703785,1019.9,1018.93835,40.0,22.303299,244.67586,54.0
2025-05-30 15:00:00,16.667501,82.20075,13.617499,15.752647,1019.8,1018.8388,14.0,16.546299,247.61981,49.32
2025-05-30 16:00:00,16.8675,82.7611,13.9175,16.423052,1019.4,1018.4398,60.0,11.7662735,240.6901,37.44
2025-05-30 17:00:00,16.567501,84.352425,13.9175,16.41624,1019.2,1018.239,100.0,9.7565975,240.12408,28.08
2025-05-30 18:00:00,15.867499,86.78033,13.6675,15.795591,1019.1,1018.1369,84.0,8.604301,232.65057,23.039999
2025-05-30 19:00:00,15.0175,90.45615,13.4675,14.812393,1019.0,1018.0341,82.0,9.037721,225.80684,19.44
2025-05-30 20:00:00,14.2175,92.493324,13.0175,14.043066,1019.2,1018.2314,92.0,7.7650757,225.9391,17.64
2025-05-30 21:00:00,14.0175,92.785065,12.867499,13.801146,1019.0,1018.03094,76.0,7.7043357,217.40543,15.119999
2025-05-30 22:00:00,13.9175,92.779655,12.7675,13.807138,1019.0,1018.0302,100.0,6.7469993,223.91916,14.759999
2025-05-30 23:00:00,13.867499,92.47361,12.6675,13.793404,1018.9,1017.93036,61.0,6.269067,230.82635,12.959999
2025-05-31 00:00:00,13.7675,92.16526,12.5175,13.413345,1018.7,1017.7303,24.0,7.8480825,216.60716,14.759999
2025-05-31 01:00:00,12.9175,93.338646,11.867499,12.389601,1018.5,1017.5275,92.0,7.5942082,211.42952,14.4
2025-05-31 02:00:00,12.8175,93.33362,11.7675,12.189955,1018.3,1017.3274,44.0,8.0599,203.70265,15.119999
2025-05-31 03:00:00,12.6675,93.32602,11.617499,12.046698,1018.0,1017.02704,89.0,7.689603,200.55612,15.119999
2025-05-31 04:00:00,12.6675,93.634705,11.6675,11.9456005,1018.0,1017.02704,68.0,8.490582,201.12479,15.84
2025-05-31 05:00:00,13.4175,92.752464,12.2675,12.7644005,1018.0,1017.0296,87.0,9.335737,199.13374,17.64
2025-05-31 06:00:00,14.5175,92.51017,13.3175,14.578798,1018.1,1017.13336,100.0,6.8541956,193.67133,16.56
2025-05-31 07:00:00,15.9675,89.35945,14.2175,16.532228,1018.2,1017.23804,100.0,5.5916004,213.17853,15.84
2025-05-31 08:00:00,17.067501,87.455315,14.9675,17.835524,1018.2,1017.2415,100.0,6.1094027,224.9999,17.64
2025-05-31 09:00:00,18.067501,85.06137,15.5175,18.970394,1018.1,1017.1451,100.0,6.638072,229.39879,19.44
2025-05-31 10:00:00,18.417501,84.82687,15.8175,19.52453,1017.9,1016.9463,100.0,6.050785,247.249,19.44
2025-05-31 11:00:00,19.1175,83.82809,16.317501,20.655031,1017.6,1016.6491,100.0,5.8104043,253.81071,18.72
2025-05-31 12:00:00,19.917501,83.388794,17.0175,22.186354,1017.9,1016.9514,90.0,8.049845,243.43501,22.68
2025-05-31 13:00:00,20.417501,85.30736,17.8675,23.659615,1017.2,1016.2536,19.0,8.101999,271.273,24.119999
2025-05-31 14:00:00,20.3675,85.57105,17.8675,23.22614,1016.8,1015.8537,7.0,7.814986,277.9434,23.759998
2025-05-31 15:00:00,20.067501,86.89864,17.817501,22.531088,1016.1,1015.1534,6.0,7.2805495,278.53067,22.68
2025-05-31 16:00:00,19.5175,88.22939,17.5175,20.996239,1015.6,1014.6523,7.0,8.37532,278.65247,22.319998
2025-05-31 17:00:00,18.2175,89.817764,16.5175,19.244444,1015.3,1014.3481,55.0,8.553314,278.47107,23.4
2025-05-31 18:00:00,17.1175,89.161995,15.3175,17.987629,1015.2,1014.24475,100.0,6.330782,255.17348,21.24
2025-05-31 19:00:00,16.317501,88.23922,14.367499,16.756332,1014.8,1013.8425,100.0,6.830519,251.56496,15.119999
2025-05-31 20:00:00,15.367499,90.187485,13.7675,16.003103,1014.4,1013.4397,100.0,3.9966488,262.23492,13.32
2025-05-31 21:00:00,15.4675,90.78177,13.9675,16.109037,1014.2,1013.24023,100.0,4.445672,201.37068,8.64
2025-05-31 22:00:00,15.7675,87.621124,13.7175,15.927988,1014.1,1013.14124,100.0,7.1321807,190.17545,12.599999
2025-05-31 23:00:00,16.167501,84.30788,13.5175,15.623301,1013.7,1012.74286,100.0,11.480557,221.18582,21.24
2025-06-01 00:00:00,15.867499,84.82566,13.3175,15.201689,1013.3,1012.3424,99.0,11.837652,208.12364,23.4
2025-06-01 01:00:00,16.1175,89.08264,14.3175,15.512234,1012.7,1011.74384,99.0,13.864674,209.56026,25.919998
2025-06-01 02:00:00,15.0175,84.73312,12.4675,13.576115,1012.5,1011.5403,26.0,15.1884165,211.42952,31.68
2025-06-01 03:00:00,14.2175,88.63812,12.367499,12.679029,1012.0,1011.0382,7.0,15.629971,218.45374,29.88
2025-06-01 04:00:00,14.2175,91.89077,12.9175,12.779045,1012.2,1011.23804,17.0,16.199999,216.86998,31.319998
2025-06-01 05:00:00,14.8175,90.442024,13.2675,13.596199,1012.4,1011.43976,16.0,15.530151,225.9391,34.92
2025-06-01 06:00:00,15.7175,86.20296,13.4175,14.787264,1012.2,1011.24274,14.0,13.88919,251.09532,33.839996
2025-06-01 07:00:00,16.067501,81.32428,12.867499,14.84211,1012.7,1011.7436,100.0,14.619946,265.76367,32.760002
2025-06-01 08:00:00,16.0175,79.99704,12.5675,14.596495,1013.0,1012.0433,100.0,15.273505,261.87,35.28
2025-06-01 09:00:00,15.9675,78.68793,12.2675,14.280788,1013.1,1012.1428,100.0,16.419512,257.33493,37.8
2025-06-01 10:00:00,16.0175,77.92317,12.1675,14.299597,1013.5,1012.5428,100.0,16.62444,250.38782,38.519997
2025-06-01 11:00:00,15.9675,78.68793,12.2675,14.5343685,1013.7,1012.74225,100.0,17.325876,246.09795,40.32
2025-06-01 12:00:00,16.1175,77.68255,12.2175,14.67359,1013.6,1012.64294,99.0,18.847641,241.47697,43.92
2025-06-01 13:00:00,16.167501,76.17174,11.9675,13.58123,1013.7,1012.74286,100.0,21.923082,237.74532,48.239998
2025-06-01 14:00:00,15.5675,81.52601,12.4175,12.589148,1014.0,1013.0408,86.0,25.613817,241.4539,53.28
2025-06-01 15:00:00,16.0175,79.735176,12.5175,13.265987,1013.7,1012.7426,89.0,25.965584,240.05815,59.039997
2025-06-01 16:00:00,15.9175,76.38297,11.7675,13.162979,1013.6,1012.64233,81.0,22.640678,240.98973,55.8
2025-06-01 17:00:00,15.7675,76.10709,11.5675,13.621344,1013.1,1012.1422,6.0,18.037762,233.9305,48.6
2025-06-01 18:00:00,15.2675,79.62952,11.7675,13.461765,1013.1,1012.1406,63.0,16.135872,231.34016,38.88
2025-06-01 19:00:00,14.6675,78.75696,11.0175,12.457306,1013.1,1012.13837,61.0,17.31746,226.68465,34.92
2025-06-01 20:00:00,14.117499,78.675896,10.4675,11.632101,1013.5,1012.53644,24.0,18.080818,223.3865,35.64
2025-06-01 21:00:00,13.9175,79.17288,10.367499,11.3460045,1013.7,1012.7353,33.0,18.470842,217.87505,36.719997
2025-06-01 22:00:00,13.7675,82.10604,10.7675,11.10441,1013.6,1012.6351,63.0,19.90852,217.28441,39.6
2025-06-01 23:00:00,13.8175,84.32133,11.2175,11.393848,1013.6,1012.6351,84.0,19.200188,218.91148,39.96
2025-06-02 00:00:00,13.7175,86.85931,11.5675,11.708123,1013.4,1012.435,99.0,17.10284,220.73201,38.16
2025-06-02 01:00:00,13.867499,86.30194,11.617499,12.139305,1013.3,1012.33563,100.0,15.281989,226.90913,35.28
2025-06-02 02:00:00,13.9675,85.74386,11.617499,12.574997,1013.1,1012.13617,73.0,12.979984,236.3099,29.88
2025-06-02 03:00:00,13.7675,85.44008,11.367499,12.361969,1013.1,1012.13556,8.0,12.535548,254.16754,25.199999
2025-06-02 04:00:00,13.4175,84.83806,10.9175,12.295765,1013.3,1012.33405,37.0,9.6480665,255.96373,24.48
2025-06-02 05:00:00,13.6675,85.14703,11.2175,12.496708,1014.1,1013.1343,53.0,10.609316,255.2564,20.16
2025-06-02 06:00:00,13.9175,79.43734,10.4175,12.242834,1014.5,1013.5345,59.0,12.421304,269.1697,27.359999
2025-06-02 07:00:00,14.367499,78.71281,10.7175,12.780716,1015.0,1014.0356,40.0,12.425216,268.33975,33.12
2025-06-02 08:00:00,14.7675,76.197685,10.617499,12.96176,1015.5,1014.53644,61.0,13.722565,265.48608,36.36
2025-06-02 09:00:00,15.117499,74.74878,10.6675,13.518543,1015.9,1014.93744,100.0,14.967083,273.44733,39.239998
2025-06-02 10:00:00,15.117499,75.24769,10.7675,13.888638,1016.1,1015.1372,12.0,15.546833,275.31445,42.839996
2025-06-02 11:00:00,15.0675,74.98942,10.6675,14.28171,1016.4,1015.43695,7.0,16.415567,273.77222,43.92
2025-06-02 12:00:00,14.9175,74.964096,10.5175,14.026705,1016.7,1015.73596,23.0,17.878086,274.61984,42.48
2025-06-02 13:00:00,15.0675,72.04731,10.0675,13.744829,1016.9,1015.93646,5.0,18.675812,280.55176,44.639996
2025-06-02 14:00:00,14.9175,72.261,9.9675,13.409332,1016.8,1015.8358,9.0,18.216497,281.9761,43.92
2025-06-02 15:00:00,14.7175,72.4666,9.8175,12.730589,1016.7,1015.73535,16.0,17.594023,283.60974,42.839996
2025-06-02 16:00:00,14.4175,74.131424,9.867499,12.166489,1016.6,1015.6344,17.0,15.287288,282.23608,40.68
2025-06-02 17:00:00,14.0675,75.07123,9.7175,12.186331,1016.5,1015.5333,29.0,12.461669,280.82297,35.64
2025-06-02 18:00:00,13.617499,77.81631,9.8175,12.242096,1016.2,1015.23193,2.0,9.187056,272.2457,29.16
2025-06-02 19:00:00,13.0675,80.926575,9.867499,12.129211,1016.4,1015.42993,0.0,6.28713,256.75946,21.599998
2025-06-02 20:00:00,11.8175,89.028854,10.0675,11.296326,1016.7,1015.7254,0.0,3.8183763,224.9999,13.32
2025-06-02 21:00:00,11.9675,88.15299,10.0675,11.256534,1016.6,1015.6262,0.0,5.1197267,190.1246,10.440001
2025-06-02 22:00:00,12.0175,87.27743,9.9675,11.0005,1016.2,1015.2266,0.0,7.0223074,181.46877,13.679999
2025-06-02 23:00:00,11.8175,85.807365,9.5175,10.457384,1015.6,1014.6264,0.0,8.507737,173.92764,16.199999
2025-06-03 00:00:00,11.6675,84.076645,9.0675,9.971662,1014.7,1013.72675,0.0,9.96524,163.20155,19.08
2025-06-03 01:00:00,10.8175,83.6939,8.1675,8.560629,1014.0,1013.0245,0.0,12.189602,163.70589,23.039999
2025-06-03 02:00:00,10.6675,81.985435,7.7175,8.138357,1013.3,1012.3249,1.0,13.277364,164.26793,25.56
2025-06-03 03:00:00,10.4675,80.02279,7.1675,7.771984,1012.6,1011.62494,22.0,13.493999,170.78905,25.919998
2025-06-03 04:00:00,10.6675,74.48762,6.3175,7.3705482,1012.2,1011.226,29.0,16.248924,184.4473,31.68
2025-06-03 05:00:00,11.2175,69.86114,5.9175,7.9559975,1011.8,1010.82825,20.0,15.385525,186.04399,31.68
2025-06-03 06:00:00,12.4175,69.85932,7.0675,9.774123,1011.2,1010.233,21.0,12.971244,177.6141,30.960001
2025-06-03 07:00:00,14.1675,66.72638,8.0675,11.608944,1010.7,1009.7391,7.0,14.081478,175.60138,30.599998
2025-06-03 08:00:00,16.1175,61.310505,8.6675,13.549923,1010.3,1009.34607,91.0,15.206537,173.8846,34.2
2025-06-03 09:00:00,17.8675,57.722294,9.4175,15.573288,1009.5,1008.5526,99.0,17.662945,182.92065,39.6
2025-06-03 10:00:00,19.317501,54.33098,9.867499,17.263166,1009.0,1008.05774,98.0,20.056877,201.03758,44.639996
2025-06-03 11:00:00,19.917501,47.63461,8.4675,16.595543,1008.8,1007.85986,100.0,27.014996,218.77907,58.679996
2025-06-03 12:00:00,19.7675,46.318005,7.9175,15.903061,1008.6,1007.6594,100.0,28.094995,229.67749,63.0
2025-06-03 13:00:00,18.817501,58.929974,10.617499,16.310583,1008.5,1007.5563,86.0,25.31097,236.3099,63.36
2025-06-03 14:00:00,18.067501,63.85147,11.117499,15.845736,1008.2,1007.25446,100.0,23.525661,238.13406,55.079998
2025-06-03 15:00:00,17.3675,61.80919,9.9675,14.071291,1007.9,1006.9526,100.0,22.644258,233.40327,51.839996
2025-06-03 16:00:00,16.167501,62.156082,8.9175,12.663746,1007.7,1006.74854,100.0,22.081387,229.29749,49.32
2025-06-03 17:00:00,15.867499,62.71934,8.7675,11.698621,1007.1,1006.14825,100.0,26.368616,231.09586,53.639996
2025-06-03 18:00:00,15.7675,73.873436,11.117499,11.975052,1006.7,1005.7483,93.0,28.373846,234.29321,56.88
2025-06-03 19:00:00,15.7175,76.60352,11.617499,12.132469,1006.8,1005.84784,50.0,28.011839,226.56218,59.039997
2025-06-03 20:00:00,15.7675,74.364746,11.2175,12.278202,1006.8,1005.84814,58.0,26.504654,222.24745,56.16
2025-06-03 21:00:00,15.7175,75.347725,11.367499,12.0083065,1007.1,1006.1475,55.0,28.329277,220.87761,56.88
2025-06-03 22:00:00,14.9675,82.257286,11.9675,11.687807,1006.8,1005.84564,80.0,26.680105,217.87505,57.6
2025-06-03 23:00:00,14.9675,84.72765,12.4175,11.935179,1006.6,1005.6458,100.0,25.984919,222.75424,54.36
2025-06-04 00:00:00,14.4675,89.82777,12.8175,11.929546,1006.5,1005.544,86.0,23.507751,220.0302,52.199997
2025-06-04 01:00:00,,,,,,,,,,
2025-06-04 02:00:00,,,,,,,,,,
2025-06-04 03:00:00,,,,,,,,,,
2025-06-04 04:00:00,,,,,,,,,,
2025-06-04 05:00:00,,,,,,,,,,
2025-06-04 06:00:00,,,,,,,,,,
2025-06-04 07:00:00,,,,,,,,,,
2025-06-04 08:00:00,,,,,,,,,,
2025-06-04 09:00:00,,,,,,,,,,
2025-06-04 10:00:00,,,,,,,,,,
2025-06-04 11:00:00,,,,,,,,,,
2025-06-04 12:00:00,,,,,,,,,,
2025-06-04 13:00:00,,,,,,,,,,
2025-06-04 14:00:00,,,,,,,,,,
2025-06-04 15:00:00,,,,,,,,,,
2025-06-04 16:00:00,,,,,,,,,,
2025-06-04 17:00:00,,,,,,,,,,
2025-06-04 18:00:00,,,,,,,,,,
2025-06-04 19:00:00,,,,,,,,,,
2025-06-04 20:00:00,,,,,,,,,,
2025-06-04 21:00:00,,,,,,,,,,
2025-06-04 22:00:00,,,,,,,,,,
2025-06-04 23:00:00,,,,,,,,,,
2025-06-05 00:00:00,14.7935,77.0,10.800128,12.155802,1007.6,1006.6443,100.0,19.8,208.0,33.839996
2025-06-05 01:00:00,14.2935,79.0,10.700315,11.836126,1007.1,1006.1428,2.0,18.359999,215.0,32.760002
2025-06-05 02:00:00,14.0435,80.0,10.646089,11.570068,1007.0,1006.04236,17.0,18.359999,212.0,34.2
2025-06-05 03:00:00,14.2935,81.0,11.076653,11.8442955,1006.9,1005.94305,6.0,19.08,214.0,36.0
2025-06-05 04:00:00,13.4935,82.0,10.48047,11.811293,1006.9,1005.94055,74.0,12.599999,174.0,23.759998
2025-06-05 05:00:00,13.4935,82.0,10.48047,11.181293,1006.8,1005.84064,100.0,16.919998,197.0,31.68
2025-06-05 06:00:00,14.6935,79.0,11.089214,12.143036,1006.4,1005.4451,100.0,19.8,210.0,38.519997
2025-06-05 07:00:00,15.5435,74.0,10.927246,12.786303,1006.8,1005.8476,100.0,20.880001,213.0,40.32
2025-06-05 08:00:00,16.3435,68.0,10.424347,13.646755,1006.7,1005.7502,100.0,19.44,221.0,39.239998
2025-06-05 09:00:00,15.0935,74.0,10.493156,12.522234,1006.4,1005.4464,100.0,18.72,216.0,38.88
2025-06-05 10:00:00,15.393499,75.0,10.984598,14.07115,1006.1,1005.1475,100.0,11.159999,202.0,33.839996
2025-06-05 11:00:00,14.1935,90.0,12.576214,12.1682205,1006.2,1005.24335,100.0,19.44,226.0,36.0
2025-06-05 12:00:00,14.393499,89.0,12.603124,12.114613,1006.0,1005.0445,100.0,21.24,204.0,45.0
2025-06-05 13:00:00,14.9435,84.0,12.262661,12.0799885,1005.9,1004.94617,100.0,24.48,218.0,46.44
2025-06-05 14:00:00,14.9935,84.0,12.3116255,11.77845,1005.8,1004.8466,100.0,27.0,220.0,49.68
2025-06-05 15:00:00,15.5935,78.0,11.770937,12.624418,1005.4,1004.4489,100.0,24.119999,217.0,49.68
2025-06-05 16:00:00,16.5935,75.0,12.143912,13.37599,1005.0,1004.05273,25.0,26.64,217.0,49.32
2025-06-05 17:00:00,16.3435,77.0,12.302348,13.335054,1004.8,1003.852,100.0,25.56,221.0,51.12
2025-06-05 18:00:00,15.8435,79.0,12.207207,13.749224,1004.4,1003.4508,100.0,19.08,232.0,46.44
2025-06-05 19:00:00,15.7435,78.0,11.916533,14.290665,1003.8,1002.851,100.0,14.04,214.0,33.839996
2025-06-05 20:00:00,15.143499,83.0,12.276142,14.541834,1003.3,1002.3493,100.0,9.0,213.0,30.960001
2025-06-05 21:00:00,14.7435,92.0,13.456436,13.332602,1002.7,1001.7486,100.0,17.28,198.0,33.839996
2025-06-05 22:00:00,14.2435,94.0,13.29087,13.667715,1002.1,1001.1476,100.0,11.159999,186.0,30.960001
2025-06-05 23:00:00,14.393499,95.0,13.602371,14.083818,1001.3,1000.34894,100.0,10.08,183.0,24.48
2025-06-06 00:00:00,14.5435,94.0,13.588652,11.446457,1001.1,1000.1495,100.0,29.16,236.0,52.199997
2025-06-06 01:00:00,14.0435,94.0,13.092347,11.247031,1000.9,999.9482,100.0,25.919998,243.0,51.48
2025-06-06 02:00:00,13.643499,91.0,12.201043,10.497711,1001.1,1000.14667,100.0,26.28,269.0,48.6
2025-06-06 03:00:00,13.5435,90.0,11.934351,10.311827,1002.0,1001.0455,100.0,26.28,259.0,47.519997
2025-06-06 04:00:00,13.643499,88.0,11.69222,9.9674635,1002.8,1001.84503,100.0,28.8,251.0,51.12
2025-06-06 05:00:00,13.5935,87.0,11.470041,9.742901,1003.7,1002.74384,100.0,29.519999,254.0,54.36
2025-06-06 06:00:00,13.7435,86.0,11.442662,10.094369,1004.7,1003.7436,99.0,28.08,249.0,52.199997
2025-06-06 07:00:00,13.6935,85.0,11.21692,10.079718,1005.7,1004.7423,100.0,27.359999,248.0,50.399998
2025-06-06 08:00:00,14.1935,83.0,11.347091,10.514688,1006.6,1005.64294,100.0,28.08,247.0,50.76
2025-06-06 09:00:00,13.7435,84.0,11.087413,9.8276615,1007.2,1006.2412,99.0,29.16,234.0,52.92
2025-06-06 10:00:00,14.7435,79.0,11.137824,10.895337,1007.8,1006.84375,34.0,28.8,239.0,55.44
2025-06-06 11:00:00,15.9435,75.0,11.515972,13.092506,1008.1,1007.1475,35.0,30.239998,235.0,56.16
2025-06-06 12:00:00,15.2435,74.0,10.637855,11.454893,1008.3,1007.34485,100.0,27.359999,229.0,55.8
2025-06-06 13:00:00,15.1935,76.0,10.990742,11.930555,1007.7,1006.7454,100.0,24.48,219.0,50.039997
2025-06-06 14:00:00,15.1935,79.0,11.5753145,9.852939,1007.8,1006.84534,100.0,39.96,234.0,73.799995
2025-06-06 15:00:00,14.2435,85.0,11.756349,10.640105,1008.2,1007.2418,100.0,28.44,250.0,72.36
2025-06-06 16:00:00,15.0435,74.0,10.4449215,11.460591,1008.8,1007.84375,0.0,25.56,255.0,50.039997
2025-06-06 17:00:00,15.143499,79.0,11.526705,12.255257,1009.3,1008.3436,1.0,23.039999,249.0,45.719997
2025-06-06 18:00:00,14.6935,71.0,9.489651,11.468525,1010.1,1009.14154,5.0,21.24,258.0,45.0
